EXPERIMENT,ID,TOPIC,TRECREL,TRECBIN,DOCID,SCALEORDER,CATEGORIES,knowledge,userrel,userelbin,agree?,Agree range,contjud,rangemin,rangemax,rangemid,judgmidpoint,rangesize,time,viewdoc,viewtopic,logtime,mm_count,mm_distance,x_extent,y_extent,window_width,window_height,document_width,document_height,needs_scroll_horiz,needs_scroll_vert,max_horiz_scroll,max_vert_scroll,document_missed,scroll_count,resize_count,x_mean_pos,y_mean_pos,x_median_pos,y_median_pos,x_sd_pos,y_sd_pos,cont_changes,range_changes,cat_changes,instruction_read_time,practice_read_time,topic_read_time
UNI,55782f6665ff8,436,2,2,XIE20000426.0034,132,2,2,1,1,0,,78,59,100,79.5,1,41,25770,0,0,25768,961,3281.910674,824,347,1200,800,1200,800,no,no,None,None,0,0,0,848.1977107,176.7575442,917,160,218.3661118,89.50466997,1,2,1,84657,50128,33346
UNI,55782f6665ff8,436,2,2,XIE19970717.0189,132,2,2,1,1,0,,83,70,100,85,1,30,22650,0,0,22649,682,1835.764388,262,248,1200,800,1200,800,no,no,None,None,0,0,0,1001.475073,136.2903226,1022,128,62.96548336,60.73626234,2,2,1,84657,50128,33346
UNI,55782f6665ff8,436,0,0,NYT19990318.0317,321,2,2,0,0,1,,1,5,5,5,0,0,277964,0,0,277960,1683,16383.63557,1180,1531,1185,800,1185,3699,no,yes,NA,0.850293205,0.149706795,56,0,752.9441474,509.7777778,860,486,286.0377343,217.6343994,1,3,1,84657,50128,33346
UNI,55782f6665ff8,436,1,1,APW19980831.0342,312,2,2,1,1,1,,100,83,100,91.5,1,17,21937,0,0,21934,1015,4209.154272,677,315,1200,800,1200,800,no,no,None,None,0,0,0,846.7014778,140.9665025,952,130,225.2453025,76.71351494,1,2,1,84657,50128,33346
UNI,55782f6665ff8,436,1,1,APW19981117.1242,213,2,2,1,1,1,,74,62,100,81,1,38,25029,0,0,25026,1382,4412.157495,893,350,1200,800,1200,800,no,no,None,None,0,0,0,716.1505065,206.2894356,632.5,215,243.0737436,90.6641287,1,2,1,84657,50128,33346
UNI,55785169ceabe,436,1,1,NYT19990317.0453,321,2,4,1,1,1,,76,48,75,61.5,1,27,19145,0,0,19142,5,410.0503215,233,206,980,1521,980,8568,no,yes,None,None,0.822478992,0,0,737,106.4,767,90,89.36721994,87.4688516,1,2,1,30228,29974,6099
UNI,55785169ceabe,436,0,0,APW20000118.0198,231,2,4,1,1,0,,79,48,75,61.5,1,27,25798,0,0,25795,13,1274.239923,254,206,980,1521,980,5997,no,yes,NA,0.965594281,0.034405719,94,2,711.9230769,129.3846154,727,92,90.48523041,79.36260503,2,4,1,30228,29974,6099
UNI,55785169ceabe,436,1,1,APW19990928.0159,213,2,4,1,1,1,,17,25,51,38,1,26,23980,0,0,23978,9,1103.330555,244,212,980,1521,980,3040,no,yes,None,None,0.499671053,0,0,719.8888889,137.2222222,729,151,85.63504604,76.86640648,2,4,1,30228,29974,6099
UNI,55785169ceabe,436,1,1,APW19980831.0342,132,2,4,1,1,1,,91,49,83,66,1,34,18141,0,0,18138,10,1107.100621,257,203,980,1521,980,1521,no,no,None,None,0,0,0,747.6,118.9,772.5,91,90.48290201,67.50053498,1,6,1,30228,29974,6099
UNI,55785169ceabe,436,2,2,XIE20000426.0034,312,2,4,1,1,0,,39,49,75,62,1,26,19674,0,0,19672,7,935.6876417,226,206,980,1521,980,1521,no,no,None,None,0,0,0,734.5714286,132.5714286,770,147,97.7187412,85.82512675,2,2,1,30228,29974,6099
UNI,55785169ceabe,436,2,2,APW19980707.0069,312,2,4,1,1,0,,84,25,51,38,1,26,17426,0,0,17424,11,662.1440422,244,208,980,1521,980,1521,no,no,None,None,0,0,0,756.6363636,119.9090909,773,151,60.99880774,67.03052222,6,3,1,30228,29974,6099
UNI,55785169ceabe,436,2,2,XIE19970717.0189,123,2,4,1,1,0,,70,1,75,38,1,74,31818,0,0,31815,15,924.5694343,214,204,980,1521,980,1563,no,yes,NA,0,1,1,0,727.2,146.5333333,727,151,60.0299925,50.00838025,2,10,1,30228,29974,6099
UNI,55785169ceabe,436,1,1,APW19981117.1242,123,2,4,0,0,0,,21,25,53,39,1,28,9599,0,0,9597,6,685.8813065,241,203,980,1521,980,1521,no,no,None,None,0,0,0,734.3333333,124.6666667,745.5,120.5,95.71972977,70.17311926,2,2,1,30228,29974,6099
UNI,55785169ceabe,436,2,2,XIE19990819.0063,213,2,4,1,1,0,,72,1,75,38,1,74,26274,0,0,26271,12,408.0359637,211,209,980,1521,980,3008,no,yes,NA,0.993253373,0.006746627,114,2,747.0833333,142.9166667,768.5,151,54.3564972,47.71784178,1,9,1,30228,29974,6099
UNI,55785169ceabe,436,0,0,XIE19980421.0169,132,2,4,0,0,1,,15,48,75,61.5,1,27,15821,0,0,15818,9,829.8089387,226,203,980,1521,980,2981,no,yes,None,None,0.489768534,0,0,738.1111111,106.8888889,767,90,76.43861008,64.7638874,2,4,2,30228,29974,6099
UNI,55785169ceabe,436,0,0,XIE19991201.0320,321,2,4,0,0,1,,25,49,75,62,1,26,14345,0,0,14341,5,522.7063705,222,206,980,1521,980,1521,no,no,None,None,0,0,0,712.8,107.8,721,92,88.23378038,88.00965856,1,2,1,30228,29974,6099
UNI,55785169ceabe,436,0,0,NYT19990318.0317,231,2,4,0,0,1,,11,25,53,39,1,28,26680,0,0,26677,10,3448.512151,823,764,980,1521,980,13882,no,yes,None,None,0.890433655,0,0,637.7,170,706.5,90,236.1186378,224.2771103,2,3,1,30228,29974,6099
UNI,5578582e6e004,436,1,1,APW19980831.0342,312,2,1,1,1,1,,96,74,100,87,1,26,66708,1,1,66708,746,4083.75676,1036,395,1219,663,1219,663,no,no,None,None,0,0,0,759.3243968,134.0978552,1000.5,105,384.6169601,100.8373922,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,0,0,NYT19990318.0317,231,2,1,0,0,1,,1,1,1,1,0,0,127047,1,1,127043,1081,6609.36611,957,3253,1202,663,1202,3699,no,yes,NA,1,0,425,0,770.5476411,2345.340426,884,3080,246.8216176,1165.73332,1,3,1,79460,25800,20651
UNI,5578582e6e004,436,0,0,XIE19980421.0169,132,2,1,0,0,1,,1,1,1,1,0,0,66611,1,1,66607,677,4001.460448,1006,395,1202,663,1202,850,no,yes,NA,1,0,16,0,699.0871492,237.9867061,845,255,309.4633403,98.11490125,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,1,1,APW19981117.1242,231,2,1,1,1,1,,78,61,90,75.5,1,29,58750,1,1,58750,822,3524.64266,1129,268,1219,663,1219,663,no,no,None,None,0,0,0,789.3114355,119.9416058,1031,94,417.8455739,73.01244782,2,3,1,79460,25800,20651
UNI,5578582e6e004,436,2,2,XIE19970717.0189,132,2,1,1,1,0,,100,61,97,79,1,36,35976,0,0,35972,503,2276.600487,591,246,1219,663,1219,663,no,no,None,None,0,0,0,989.3419483,130.0516899,1037,115,129.7032868,68.19714006,2,2,1,79460,25800,20651
UNI,5578582e6e004,436,0,0,XIE19991201.0320,213,2,1,0,0,1,,1,1,1,1,0,0,30717,0,0,30713,381,1263.431197,261,209,1219,663,1219,663,no,no,None,None,0,0,0,933.2073491,125.7086614,921,143,57.31011253,58.76112798,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,1,1,NYT19990317.0453,213,2,1,1,1,1,,100,100,100,100,1,0,130409,0,0,130409,539,3643.285413,571,1672,1202,663,1202,2329,no,yes,NA,1,0,197,0,924.5361781,1568.189239,993,1798,162.2752838,494.6855648,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,0,0,APW20000118.0198,123,2,1,0,0,1,,1,1,1,1,0,0,91842,1,1,91842,956,8789.815707,1052,1071,1202,663,1202,1524,no,yes,NA,1,0,181,0,594.2771967,262.3023013,837,146,401.5802444,288.5320631,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,1,1,APW19990928.0159,321,2,1,1,1,1,,67,50,75,62.5,1,25,41031,0,0,41031,421,1791.679104,447,271,1202,663,1202,934,no,yes,NA,1,0,38,0,913.8432304,332.4703088,981,325,133.8655834,64.30461138,1,1,1,79460,25800,20651
UNI,5578582e6e004,436,2,2,XIE19990819.0063,321,2,1,1,1,0,,65,55,84,69.5,1,29,90453,1,1,90453,1463,6511.611747,1104,669,1202,663,1202,902,no,yes,NA,1,0,93,0,537.4237867,187.5406699,467,170,356.1513912,143.8584702,1,2,1,79460,25800,20651
UNI,5578582e6e004,436,2,2,XIE20000426.0034,312,2,1,0,0,0,,31,18,53,35.5,1,35,33252,0,0,33252,739,2252.969552,601,329,1219,663,1219,663,no,no,None,None,0,0,0,927.3775372,143.3410014,958,149,109.8245809,85.86407664,2,2,1,79460,25800,20651
UNI,5578582e6e004,436,2,2,APW19980707.0069,123,2,1,1,1,0,,100,90,100,95,1,10,34831,0,0,34831,804,3476.96944,670,316,1219,663,1219,663,no,no,None,None,0,0,0,980.7748756,174.8594527,1012,163,140.0246209,69.55361244,1,3,1,79460,25800,20651
UNI,557885a6eb794,436,2,2,XIE19990819.0063,123,2,2,1,1,0,,32,14,45,29.5,0,31,36550,0,0,36547,581,3217.159142,1250,807,1519,781,1520,1276,yes,yes,0,0.998787879,0.001212121,9,0,1023.509466,215.7538726,1216,157,370.1995343,176.0994224,1,2,1,49873,22965,11382
UNI,557885a6eb794,436,1,1,NYT19990317.0453,213,2,2,0,0,0,,14,13,37,25,0,24,31815,0,0,31813,677,3899.747143,396,2149,1519,781,1520,3433,yes,yes,0,0.844343891,0.155656109,22,0,1157.649926,1905.023634,1202,2227,120.7397443,638.3954688,1,3,1,49873,22965,11382
UNI,557885a6eb794,436,0,0,XIE19991201.0320,231,2,2,1,1,0,,66,43,75,59,1,32,20883,1,1,20878,1142,4079.473835,1280,397,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,730.7723292,174.58669,624.5,176,380.2812175,92.05167031,1,1,1,49873,22965,11382
UNI,557885a6eb794,436,1,1,APW19990928.0159,312,2,2,0,0,0,,21,21,47,34,0,26,9423,0,0,9422,533,3340.520174,733,723,1519,781,1520,1361,yes,yes,0,0.99862069,0.00137931,10,0,1140.195122,111.7185741,1226,93,211.7440633,80.62653841,2,4,1,49873,22965,11382
UNI,557885a6eb794,436,2,2,XIE19970717.0189,123,2,2,1,1,0,,74,25,45,35,1,20,41903,2,2,41897,1649,6401.708315,1397,589,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,517.3092784,287.2862341,308,300,452.1350364,165.4706272,1,1,1,49873,22965,11382
UNI,557885a6eb794,436,1,1,APW19980831.0342,132,2,2,1,1,1,,70,51,75,63,1,24,32175,2,2,32173,1253,6935.629681,1307,370,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,665.792498,202.669593,584,192,474.6054861,107.8473555,1,1,1,49873,22965,11382
UNI,557885a6eb794,436,1,1,APW19981117.1242,321,2,2,1,1,1,,81,65,84,74.5,1,19,16462,0,0,16460,464,2140.191112,811,233,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,1173.396552,115.5172414,1246,92,226.6892957,78.08590084,1,2,1,49873,22965,11382
UNI,557885a6eb794,436,0,0,APW20000118.0198,231,2,2,1,1,0,,82,58,87,72.5,1,29,17563,0,0,17561,672,7605.223155,591,1318,1519,781,1520,2320,yes,yes,0,0.762053281,0.237946719,43,0,1151.669643,191.1428571,1186,128,167.4207629,186.0190217,1,2,1,49873,22965,11382
UNI,557885a6eb794,436,2,2,APW19980707.0069,321,2,2,1,1,0,,72,52,80,66,1,28,8191,0,0,8189,398,1392.251098,452,222,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,1230.178392,129.2236181,1312.5,158,143.8845074,76.80344074,1,2,1,49873,22965,11382
UNI,557885a6eb794,436,0,0,XIE19980421.0169,132,2,2,1,1,0,,83,62,80,71,1,18,11944,0,0,11941,515,3293.440298,636,536,1519,781,1520,1277,yes,yes,0,0.998387097,0.001612903,14,0,1157.561165,449.9708738,1272,518,208.8734692,154.5063091,1,2,1,49873,22965,11382
UNI,557885a6eb794,436,2,2,XIE20000426.0034,213,2,2,1,1,0,,87,69,87,78,1,18,14882,0,0,14879,708,2159.358211,652,232,1536,781,1536,782,no,yes,None,None,0.001278772,0,0,1128.740113,137.7683616,1210,156,234.2029372,61.95271285,2,2,1,49873,22965,11382
UNI,557885a6eb794,436,0,0,NYT19990318.0317,312,2,2,0,0,1,,15,25,38,31.5,0,13,14711,0,0,14709,583,4329.528838,423,2704,1519,781,1520,5410,yes,yes,0,0.576020739,0.423979261,24,0,1153.272727,1864.085763,1158,2118,119.9938117,898.7952874,1,1,1,49873,22965,11382
UNI,5578bd92b044e,436,1,1,APW19980831.0342,123,2,2,0,0,0,,36,25,54,39.5,1,29,41647,0,0,41635,2103,5325.614821,1195,397,1366,678,1366,678,no,no,None,None,0,0,0,471.9790775,233.0361388,376,226,343.3285876,96.56251519,1,1,1,163246,56697,49261
UNI,5578bd92b044e,436,2,2,APW19980707.0069,213,2,2,0,0,0,,37,25,51,38,1,26,68220,0,0,68216,3304,10706.89707,1240,338,1366,678,1366,678,no,no,None,None,0,0,0,491.2602906,168.7282082,370,167,351.3706866,56.40743164,1,1,1,163246,56697,49261
UNI,5578bd92b044e,436,2,2,XIE20000426.0034,132,2,2,1,1,0,,56,49,75,62,1,26,71413,0,0,71392,4090,11091.67575,1290,470,1366,678,1366,678,no,no,None,None,0,0,0,400.4298289,263.6867971,311,258,298.5090449,115.6159129,1,1,1,163246,56697,49261
UNI,5578bd92b044e,436,0,0,XIE19980421.0169,312,2,2,0,0,1,,28,25,52,38.5,1,27,74774,0,0,74747,5239,17375.4084,1198,591,1349,678,1349,850,no,yes,NA,1,0,4,0,359.1763695,314.6461157,319,293,238.2332583,149.6715035,1,1,1,163246,56697,49261
UNI,5578bd92b044e,436,0,0,APW20000118.0198,231,2,2,0,0,1,,12,16,38,27,0,22,28402,0,0,28393,1632,7249.554621,1193,334,1349,678,1349,1524,no,yes,None,None,0.55511811,0,0,610.3860294,161.3192402,463.5,172,418.8808268,60.04544915,1,3,1,163246,56697,49261
UNI,5578bd92b044e,436,2,2,XIE19990819.0063,231,2,2,0,0,0,,24,23,44,33.5,0,21,76264,0,0,76238,5099,15314.64531,1177,808,1349,678,1349,902,no,yes,NA,1,0,3,0,395.105707,284.9229261,327,265,282.8705411,112.4311661,1,2,1,163246,56697,49261
UNI,5578bd92b044e,436,1,1,APW19990928.0159,321,2,2,1,1,1,,60,50,75,62.5,1,25,105592,0,0,105561,6705,22829.3905,1342,816,1349,678,1349,934,no,yes,NA,1,0,6,0,346.5828486,397.9410887,296,364,242.0120772,212.5614581,1,2,1,163246,56697,49261
UNI,5578bd92b044e,436,1,1,NYT19990317.0453,321,2,2,1,1,1,,27,22,52,37,1,30,115898,0,0,115881,5220,16052.14677,1345,636,1349,678,1349,2329,no,yes,NA,0.060569352,0.939430648,2,0,431.7141762,297.9756705,348,313,302.7023278,132.0588902,1,3,1,163246,56697,49261
UNI,5578bd92b044e,436,2,2,XIE19970717.0189,132,2,2,0,0,0,,15,13,50,31.5,0,37,47328,0,0,47313,2740,9891.984744,1342,394,1366,678,1366,678,no,no,None,None,0,0,0,470.1671533,200.0372263,354,186,362.7044875,81.88686262,1,2,1,163246,56697,49261
UNI,5578bd92b044e,436,0,0,XIE19991201.0320,213,2,2,0,0,1,,26,20,40,30,0,20,54252,0,0,54234,3596,12711.75305,1243,497,1366,678,1366,678,no,no,None,None,0,0,0,433.153782,266.3540044,334,264,340.8896656,122.0326803,1,3,1,163246,56697,49261
UNI,5578bd92b044e,436,1,1,APW19981117.1242,312,2,2,1,1,1,,79,53,87,70,1,34,90959,1,1,90937,4544,15045.68698,1247,280,1366,678,1366,678,no,no,None,None,0,0,0,487.522007,160.9172535,368.5,172,369.0389843,69.07219613,1,5,1,163246,56697,49261
UNI,5578bd92b044e,436,0,0,NYT19990318.0317,123,2,2,0,0,1,,24,21,42,31.5,0,21,78744,0,0,78738,2736,14961.36462,1344,1731,1349,678,1349,3699,no,yes,NA,0.430321086,0.569678914,13,0,480.1366959,501.2404971,359.5,297,353.426332,482.3937917,1,2,1,163246,56697,49261
UNI,557943e4f4159,436,1,1,NYT19990317.0453,132,2,2,1,1,1,,100,83,95,89,1,12,104828,1,1,104822,1462,9064.335802,848,2689,1008,678,1008,2867,no,yes,NA,1,0,901,0,600.9596443,655.6757866,662.5,534,237.4400268,563.3804299,1,2,1,67638,22133,21724
UNI,557943e4f4159,436,1,1,APW19980831.0342,231,2,2,1,1,1,,100,84,99,91.5,1,15,59974,1,1,59972,890,4212.523747,831,548,1024,678,1024,678,no,no,None,None,0,0,0,531.6898876,229.1258427,506,209.5,293.8160479,159.0843453,1,2,1,67638,22133,21724
UNI,557943e4f4159,436,0,0,XIE19980421.0169,132,2,2,0,0,1,,1,1,14,7.5,0,13,52686,0,0,52684,849,4132.429207,254,765,1008,678,1008,1074,no,yes,NA,1,0,332,0,683.4110718,576.6207303,691,516,50.74663684,204.1548729,1,5,1,67638,22133,21724
UNI,557943e4f4159,436,2,2,APW19980707.0069,312,2,2,1,1,0,,100,88,100,94,1,12,29246,0,0,29245,682,2658.319012,314,446,1024,678,1024,678,no,no,None,None,0,0,0,802.8387097,169.8269795,805,149.5,78.94465671,139.4172136,1,3,1,67638,22133,21724
UNI,557943e4f4159,436,2,2,XIE19990819.0063,123,2,2,1,1,0,,86,72,95,83.5,1,23,57764,0,0,57762,1063,5972.039445,553,926,1008,678,1008,1091,no,yes,NA,1,0,222,0,720.3969897,537.1128881,739,542,130.7772811,176.0153233,2,4,1,67638,22133,21724
UNI,557943e4f4159,436,0,0,XIE19991201.0320,321,2,2,0,0,1,,9,1,20,10.5,0,19,55922,1,1,55920,1400,5070.03342,729,486,1024,678,1024,678,no,no,None,None,0,0,0,572.0771429,224.0314286,683.5,252,216.9632799,148.4432311,3,2,1,67638,22133,21724
UNI,557943e4f4159,436,0,0,APW20000118.0198,213,2,2,1,1,0,,24,7,48,27.5,0,41,89506,0,0,89503,1067,4775.01558,230,948,1008,678,1008,1991,no,yes,NA,1,0,597,0,718.9831303,404.4695408,714,378,58.80589191,266.9632782,1,2,2,67638,22133,21724
UNI,557943e4f4159,436,1,1,APW19981117.1242,213,2,2,1,1,1,,100,86,100,93,1,14,30428,0,0,30426,803,2817.196484,318,492,1024,678,1024,678,no,no,None,None,0,0,0,762.1083437,212.8032379,763,185,80.7900482,132.6121363,1,2,1,67638,22133,21724
UNI,557943e4f4159,436,2,2,XIE20000426.0034,312,2,2,1,1,0,,76,62,88,75,1,26,56089,0,0,56087,1039,3392.618134,585,510,1024,678,1024,678,no,no,None,None,0,0,0,703.5149182,203.5967276,766,172,166.4664197,120.9441265,1,2,1,67638,22133,21724
UNI,557943e4f4159,436,0,0,NYT19990318.0317,321,2,2,0,0,1,,1,1,13,7,0,12,93634,0,0,93629,854,7585.336397,548,4216,1008,678,1008,4546,no,yes,NA,1,0,1444,0,733.5925059,3097.818501,730,3903.5,118.7781296,1472.705479,1,3,1,67638,22133,21724
UNI,557943e4f4159,436,1,1,APW19990928.0159,123,2,2,1,1,1,,95,76,95,85.5,1,19,57892,0,0,57890,1487,8770.375303,282,4304,1008,678,1008,1142,no,yes,NA,1,0,223,0,754.0948218,679.0309348,761,704,68.92334688,242.9522805,2,3,1,67638,22133,21724
UNI,557943e4f4159,436,2,2,XIE19970717.0189,231,2,2,1,1,0,,91,70,100,85,1,30,37868,0,0,37867,668,2169.520438,326,406,1024,678,1024,678,no,no,None,None,0,0,0,796.488024,177.8997006,821,88,86.12895134,135.1433371,1,3,1,67638,22133,21724
UNI,557977722aeba,436,2,2,XIE19970717.0189,123,2,2,1,1,0,,78,25,100,62.5,1,75,11710,0,0,11709,233,3011.263688,1197,463,1366,664,1366,664,no,no,None,None,0,0,0,1142.309013,135.6566524,1185,107,173.3330677,96.84969986,1,1,1,27112,25303,5919
UNI,557977722aeba,436,1,1,APW19990928.0159,213,2,2,1,1,1,,95,34,84,59,1,50,10351,0,0,10351,202,1107.601529,334,219,1349,664,1349,1006,no,yes,None,None,0.339960239,0,0,1127.168317,125.6039604,1166.5,140.5,101.9937633,74.93892428,2,2,1,27112,25303,5919
UNI,557977722aeba,436,1,1,APW19980831.0342,231,2,2,1,1,1,,78,40,92,66,1,52,16175,1,1,16174,393,4028.112447,1245,256,1366,664,1366,664,no,no,None,None,0,0,0,878.524173,99.69720102,1131,89,459.130706,77.95585104,1,2,1,27112,25303,5919
UNI,557977722aeba,436,0,0,APW20000118.0198,123,2,2,0,0,1,,26,19,40,29.5,0,21,26148,0,0,26147,341,3375.38163,636,527,1349,664,1349,1658,no,yes,NA,0.642926829,0.357073171,2,5,1063.337243,203.5630499,1090,154,135.8031254,143.5790405,1,2,1,27112,25303,5919
UNI,557977722aeba,436,2,2,APW19980707.0069,312,2,2,1,1,0,,77,45,78,61.5,1,33,13349,0,0,13348,308,2137.111233,323,270,1366,633,1366,633,no,no,None,None,0,0,0,1109.649351,112.9707792,1149,98,94.64113825,76.59047017,1,2,1,27112,25303,5919
UNI,557977722aeba,436,1,1,NYT19990317.0453,132,2,2,1,1,1,,88,60,100,80,1,40,14884,0,0,14883,267,1838.872431,396,244,1349,633,1349,2528,no,yes,None,None,0.74960443,0,0,1150.378277,122.5318352,1168,99,92.82364219,62.44048232,1,4,1,27112,25303,5919
UNI,557977722aeba,436,1,1,APW19981117.1242,321,2,2,1,1,1,,100,51,100,75.5,1,49,22351,1,1,22350,327,3830.844714,1183,242,1366,633,1366,633,no,no,None,None,0,0,0,906.382263,92.47094801,1110,60,424.0252308,68.43714312,1,3,1,27112,25303,5919
UNI,557977722aeba,436,0,0,XIE19991201.0320,132,2,2,0,0,1,,24,12,49,30.5,0,37,15631,0,0,15630,170,1118.091762,301,270,1366,633,1366,633,no,no,None,None,0,0,0,1079.8,125.9823529,1091.5,96,76.31029772,77.41072151,1,2,1,27112,25303,5919
UNI,557977722aeba,436,0,0,XIE19980421.0169,213,2,2,0,0,1,,13,1,23,12,0,22,14799,0,0,14798,212,1242.158382,248,240,1349,633,1349,938,no,yes,None,None,0.325159915,0,0,1068.410377,127.3915094,1063,155,66.56242116,69.80943949,1,2,1,27112,25303,5919
UNI,557977722aeba,436,2,2,XIE19990819.0063,312,2,2,1,1,0,,75,38,75,56.5,1,37,8865,0,0,8864,159,1062.511515,252,212,1349,633,1349,974,no,yes,None,None,0.350102669,0,0,1122.358491,120.1698113,1154,110,74.38671474,67.15749556,1,1,1,27112,25303,5919
UNI,557977722aeba,436,0,0,NYT19990318.0317,321,2,2,0,0,1,,1,1,7,4,0,6,18438,0,0,18437,336,5444.403765,559,3013,1349,633,1349,4020,no,yes,NA,0.825804547,0.174195453,4,0,1052.809524,2243.892857,1066.5,2841,98.52793845,1093.129647,1,4,1,27112,25303,5919
UNI,557977722aeba,436,2,2,XIE20000426.0034,231,2,2,0,0,0,,15,22,25,23.5,0,3,19637,0,0,19636,310,1167.846298,218,226,1366,633,1366,633,no,no,None,None,0,0,0,1111.893548,108.2483871,1123,96,49.7960074,52.50340948,1,6,1,27112,25303,5919
UNI,5579778bce8a4,436,0,0,APW20000118.0198,132,2,1,1,1,0,,59,41,82,61.5,1,41,15414,0,0,15413,427,2709.385286,930,421,1181,662,1181,1658,no,yes,None,None,0.600723764,0,0,888.1873536,130.028103,941,130,165.1917438,63.69343505,2,2,1,17020,8003,7793
UNI,5579778bce8a4,436,0,0,XIE19991201.0320,231,2,1,1,1,0,,33,18,46,32,0,28,20606,0,0,20605,188,1004.771802,235,238,1198,662,1198,662,no,no,None,None,0,0,0,969.8297872,96.05851064,989,90,55.27822449,68.0797879,1,2,1,17020,8003,7793
UNI,5579778bce8a4,436,2,2,XIE20000426.0034,321,2,1,1,1,0,,58,40,78,59,1,38,9200,0,0,9199,243,1251.427548,238,268,1198,662,1198,662,no,no,None,None,0,0,0,980.9382716,103.0411523,979,57,62.20773231,87.16758791,1,3,1,17020,8003,7793
UNI,5579778bce8a4,436,1,1,APW19980831.0342,213,2,1,0,0,0,,24,25,52,38.5,1,27,13039,0,0,13038,206,1266.207481,255,249,1198,662,1198,662,no,no,None,None,0,0,0,966.6165049,106.1165049,977,98,64.74477863,67.68129056,1,1,1,17020,8003,7793
UNI,5579778bce8a4,436,1,1,NYT19990317.0453,312,2,1,1,1,1,,55,31,72,51.5,1,41,10297,0,0,10296,165,879.3601001,216,243,1181,662,1181,2528,no,yes,None,None,0.738132911,0,0,956.1212121,87.1030303,974,35,62.5313373,77.81651529,1,2,1,17020,8003,7793
UNI,5579778bce8a4,436,2,2,XIE19990819.0063,123,2,1,0,0,0,,29,26,56,41,1,30,8010,0,0,8009,232,900.6926024,209,240,1181,662,1181,974,no,yes,None,None,0.320328542,0,0,926.4353448,121.9827586,931.5,119,52.67112002,64.04327308,1,2,1,17020,8003,7793
UNI,5579778bce8a4,436,1,1,APW19981117.1242,231,2,1,1,1,1,,50,27,68,47.5,1,41,7124,0,0,7123,231,1258.574502,233,212,1198,662,1198,662,no,no,None,None,0,0,0,983.8268398,95.64935065,990,90,44.1311816,47.82007025,2,2,1,17020,8003,7793
UNI,5579778bce8a4,436,2,2,XIE19970717.0189,132,2,1,1,1,0,,54,35,75,55,1,40,8416,0,0,8416,182,1455.270665,207,272,1198,662,1198,662,no,no,None,None,0,0,0,933.6043956,137.989011,962,141.5,66.66323034,85.02427271,1,1,1,17020,8003,7793
UNI,5579778bce8a4,436,2,2,APW19980707.0069,213,2,1,1,1,0,,78,51,75,63,1,24,6229,0,0,6228,152,937.9270878,233,221,1198,662,1198,662,no,no,None,None,0,0,0,962.1315789,139.1842105,991,150,66.41627545,74.08143193,2,1,1,17020,8003,7793
UNI,5579778bce8a4,436,0,0,NYT19990318.0317,123,2,1,0,0,1,,11,9,23,16,0,14,11243,0,0,11242,234,1174.150327,233,246,1181,662,1181,4020,no,yes,None,None,0.835323383,0,0,916.7905983,143.3119658,923.5,156,60.18885654,64.96292196,1,3,1,17020,8003,7793
UNI,5579778bce8a4,436,1,1,APW19990928.0159,321,2,1,1,1,1,,54,59,83,71,1,24,7313,0,0,7312,160,956.375327,239,231,1181,662,1181,1006,no,yes,None,None,0.34194831,0,0,971.84375,88.00625,992.5,38,65.73891057,72.66659427,1,2,1,17020,8003,7793
UNI,5579778bce8a4,436,0,0,XIE19980421.0169,312,2,1,0,0,1,,24,9,24,16.5,0,15,8335,0,0,8335,192,1021.8334,242,253,1181,662,1181,938,no,yes,None,None,0.29424307,0,0,915.25,82.234375,919.5,43,60.05268193,83.49055353,1,2,1,17020,8003,7793
UNI,5579ca6b82149,436,1,1,APW19981117.1242,231,2,1,1,1,1,,100,85,100,92.5,1,15,40086,0,0,40086,309,2527.236945,1223,409,1366,679,1366,679,no,no,None,None,0,0,0,1045.048544,146.5307443,1165,137,270.5520227,88.00794972,1,2,1,34902,46549,33234
UNI,5579ca6b82149,436,0,0,XIE19991201.0320,321,2,1,0,0,1,,17,9,31,20,0,22,38568,0,0,38568,325,1556.313874,533,231,1366,679,1366,679,no,no,None,None,0,0,0,1109.44,84.78769231,1116,76,112.0295111,66.93732905,1,2,1,34902,46549,33234
UNI,5579ca6b82149,436,1,1,NYT19990317.0453,321,2,1,1,1,1,,91,80,100,90,1,20,98875,0,0,98873,322,3550.990903,508,1661,1349,679,1349,2528,no,yes,NA,0.933477555,0.066522445,1181,0,1137.931677,1661.944099,1167,1685,105.5699632,323.355687,1,2,1,34902,46549,33234
UNI,5579ca6b82149,436,2,2,XIE19990819.0063,132,2,1,1,1,0,,81,65,100,82.5,1,35,73026,0,0,73025,397,2769.382741,522,226,1349,679,1349,974,no,yes,NA,1,0,257,0,1152.34005,377.511335,1179,381,100.290375,50.07694078,1,3,1,34902,46549,33234
